Focal.ID,KMP.ID,Litter.Code,Treatment.4way,DF.Treatment,Rank,Age,Preg.stage,Location,AM.PM,Total.Monthly.Rainfall,Group.Size,Focal.Length.Hour,Olfactory,HIA.I.All,HIA.R.All,Fcomp.I,Fcomp.R,Sub.I.All,Sub.R.All,Prosocial.I,Prosocial.R
2.1.BI02,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,8.8,14,0.457777778,1,0,0,0,0,0,0,0,0
2.1.BI05,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,5.8,14,0.353888889,0,0,0,0,0,0,0,0,0
2.1.BI06,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,5.8,14,0.335,0,0,0,0,0,0,0,0,0
2.1.BI07,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,5.8,14,0.3275,0,0,0,0,0,0,0,0,0
2.1.BI08,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,5.8,14,0.228611111,0,0,0,0,0,0,0,0,0
2.1.BI09,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,5.8,14,0.274166667,0,0,0,0,0,0,0,0,0
2.1.BI10,BI,VA,Subordinate,Control,S,1,LP,Burrow,PM,5.8,14,0.100277778,0,0,0,0,0,0,0,0,0
2.1.BI11,BI,VA,Subordinate,Control,S,1,LP,Burrow,AM,7.8,13,0.078055556,0,0,0,0,0,0,0,5,2
2.1.BI12,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,7.8,13,0.230555556,0,0,0,0,0,0,0,0,0
2.1.BI13,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,7.6,13,0.2775,1,3,1,0,1,0,0,0,0
2.1.BI14,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,6.8,13,0.2125,0,0,0,0,0,0,0,0,0
2.1.BI15,BI,VA,Subordinate,Control,S,1,LP,Forage,AM,6.8,13,0.268333333,0,0,0,0,0,0,0,0,0
2.1.BI16,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,6.8,13,0.104444444,0,0,0,0,0,0,0,0,0
2.1.BI17,BI,VA,Subordinate,Control,S,1,LP,Forage,PM,6.8,13,0.245277778,1,0,0,0,0,0,0,0,0
2.1.BI19,BI,VA,SubordinateFlut,,S,1,LP,Forage,AM,6.4,13,0.336666667,1,0,0,0,0,0,0,0,0
2.1.BI20,BI,VA,SubordinateFlut,,S,1,LP,Forage,AM,6.4,13,0.335277778,0,0,0,0,0,0,0,0,0
2.1.BI21,BI,VA,SubordinateFlut,,S,1,LP,Forage,AM,6.4,13,0.085833333,0,0,0,0,0,0,0,0,1
2.1.BI22,BI,VA,SubordinateFlut,,S,1,LP,Forage,PM,6.4,13,0.288611111,1,0,0,0,0,0,0,0,0
2.1.BI18,BI,VA,SubordinateFlut,,S,1,LP,Forage,PM,9,13,0.246666667,1,2,1,0,1,0,0,0,0
2.1.BI29,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,4.2,13,0.249444444,0,0,0,0,0,0,0,0,0
2.1.BI30,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,4.2,13,0.233888889,1,1,0,1,0,0,0,0,0
2.1.BI31,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,4.2,13,0.089444444,0,0,0,0,0,0,0,0,0
2.1.BI32,BI,VA,SubordinateFlut,,S,1,PP,Burrow,PM,4.2,13,0.090277778,0,0,0,0,0,0,0,1,3
2.1.BI33,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,4.2,13,0.346111111,1,0,0,0,0,0,0,0,0
2.1.BI34,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,4.2,13,0.328888889,0,0,0,0,0,1,0,0,0
2.1.BI35,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,4.2,13,0.309722222,0,0,0,0,0,0,0,0,0
2.1.BI36,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,4.2,13,0.264166667,1,0,0,0,0,0,0,0,0
2.1.BI37,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,4.2,13,0.286111111,1,0,0,0,0,0,0,0,0
2.1.BI23,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,6.4,13,0.334444444,0,0,0,0,0,0,0,0,0
2.1.BI24,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,6.4,13,0.326388889,1,0,1,0,1,0,0,0,0
2.1.BI25,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,6.4,13,0.318333333,0,3,2,1,1,1,0,1,2
2.1.BI26,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,6.4,13,0.330277778,0,0,0,0,0,0,0,0,1
2.1.BI27,BI,VA,SubordinateFlut,,S,1,PP,Forage,AM,6.4,13,0.336666667,1,0,0,0,0,0,0,0,0
2.1.BI28,BI,VA,SubordinateFlut,,S,1,PP,Forage,PM,6.4,13,0.249444444,1,0,0,0,0,0,0,0,0
1.1.BL01,BL,AA,Control,Control,D,6.4,LP,Forage,AM,65.4,29,0.426944444,0,1,0,0,0,0,2,2,0
1.1.BL02,BL,AA,Control,Control,D,6.4,LP,Forage,AM,65.4,29,0.5175,0,6,0,0,0,0,28,2,12
1.1.BL03,BL,AA,Control,Control,D,6.4,LP,Forage,AM,65.4,29,0.066666667,0,3,0,0,0,0,5,0,7
1.1.BL04,BL,AA,Control,Control,D,6.4,LP,Forage,AM,65.4,29,0.111111111,0,4,0,0,0,0,0,7,8
1.1.BL05,BL,AA,Control,Control,D,6.4,LP,Forage,PM,65.4,29,0.258888889,0,0,0,0,0,0,0,0,0
1.1.BL07,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,66.6,30,0.119722222,0,0,0,0,0,0,6,7,4
1.1.BL08,BL,AA,Control,Control,D,6.4,LP,Forage,AM,66.6,30,0.771666667,0,3,0,0,0,0,15,0,2
1.1.BL09,BL,AA,Control,Control,D,6.4,LP,Forage,AM,66.6,30,0.144444444,0,0,0,0,0,0,1,0,0
1.1.BL10,BL,AA,Control,Control,D,6.4,LP,Forage,AM,66.6,30,0.34,0,11,1,1,0,0,5,0,4
1.1.BL11,BL,AA,Control,Control,D,6.4,LP,Forage,PM,66.6,30,0.351111111,0,11,3,2,1,0,10,1,10
1.1.BL12,BL,AA,Control,Control,D,6.4,LP,Forage,PM,66.6,30,0.238333333,0,0,0,0,0,0,0,0,0
1.1.BL13,BL,AA,Control,Control,D,6.4,LP,Burrow,PM,66.6,30,0.064166667,0,0,0,0,0,0,2,0,2
1.1.BL14,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,68.2,30,0.1125,0,0,0,0,0,0,0,5,5
1.1.BL15,BL,AA,Control,Control,D,6.4,LP,Forage,AM,68.2,30,0.643333333,1,6,0,0,0,0,19,1,7
1.1.BL16,BL,AA,Control,Control,D,6.4,LP,Forage,AM,68.2,30,0.498055556,0,5,1,1,0,0,3,0,1
1.1.BL17,BL,AA,Control,Control,D,6.4,LP,Forage,PM,68.2,30,0.296388889,0,1,0,0,0,0,2,0,0
1.1.BL19,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,78.4,29,0.058333333,0,2,0,0,0,0,0,0,0
1.1.BL20,BL,AA,Control,Control,D,6.4,LP,Forage,AM,78.4,29,0.4725,2,9,2,1,1,0,10,7,2
1.1.BL21,BL,AA,Control,Control,D,6.4,LP,Forage,AM,78.4,29,0.497222222,0,1,1,0,1,0,2,0,0
1.1.BL22,BL,AA,Control,Control,D,6.4,LP,Forage,PM,78.4,30,0.243055556,0,2,1,0,1,0,0,0,0
1.1.BL23,BL,AA,Control,Control,D,6.4,LP,Burrow,PM,78.4,30,0.085833333,0,0,0,0,0,0,4,3,5
1.1.BL24,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,90.4,27,0.086944444,1,2,0,0,0,0,2,4,5
1.1.BL25,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,90.4,27,0.080555556,0,0,0,0,0,0,2,2,2
1.1.BL26,BL,AA,Control,Control,D,6.4,LP,Burrow,AM,90.4,27,0.075833333,0,0,0,0,0,0,1,0,6
1.1.BL30,BL,AA,Control,Control,D,6.4,PP,Burrow,AM,25,30,0.088611111,1,0,0,0,0,0,1,2,4
1.1.BL31,BL,AA,Control,Control,D,6.4,PP,Forage,AM,25,28,0.569166667,0,11,4,2,2,0,2,0,0
1.1.BL32,BL,AA,Control,Control,D,6.4,PP,Forage,AM,25,28,0.393888889,0,3,0,0,0,0,6,6,8
1.1.BL33,BL,AA,Control,Control,D,6.4,PP,Forage,PM,25,27,0.185833333,0,2,0,1,0,0,7,0,1
1.1.BL34,BL,AA,Control,Control,D,6.4,PP,Forage,PM,25,27,0.275,0,7,4,3,0,0,0,1,2
1.1.BL35,BL,AA,Control,Control,D,6.4,PP,Forage,AM,43.4,28,0.356944444,3,1,1,0,0,0,0,0,0
1.1.BL36,BL,AA,Control,Control,D,6.4,PP,Forage,AM,43.4,28,0.080833333,0,0,0,0,0,0,0,1,1
1.1.BL37,BL,AA,Control,Control,D,6.4,PP,Forage,AM,43.4,28,0.551111111,0,6,1,1,0,0,2,6,3
1.1.BL38,BL,AA,Control,Control,D,6.4,PP,Forage,PM,43.4,26,0.340277778,0,1,1,0,1,0,0,0,0
1.1.BL39,BL,AA,Control,Control,D,6.4,PP,Forage,PM,43.4,26,0.191666667,0,0,0,0,0,0,5,0,0
1.1.BL40,BL,AA,Control,Control,D,6.4,PP,Burrow,AM,55.4,30,0.093611111,0,0,0,0,0,0,0,0,3
1.1.BL41,BL,AA,Control,Control,D,6.4,PP,Forage,AM,55.4,28,0.516388889,0,1,0,1,0,0,0,0,0
1.1.BL42,BL,AA,Control,Control,D,6.4,PP,Forage,AM,55.4,28,0.504722222,0,3,2,0,2,0,3,0,0
1.1.BL43,BL,AA,Control,Control,D,6.4,PP,Forage,PM,55.4,28,0.524722222,0,2,0,0,0,0,6,4,15
1.1.BL44,BL,AA,Control,Control,D,6.4,PP,Forage,PM,55.4,29,0.214722222,0,0,0,0,0,0,0,1,1
1.1.BL45,BL,AA,Control,Control,D,6.5,PP,Burrow,AM,57.4,30,0.095277778,0,0,0,0,0,0,0,0,2
1.1.BL46,BL,AA,Control,Control,D,6.5,PP,Burrow,AM,57.4,30,0.028888889,0,1,0,0,0,0,2,1,4
1.1.BL47,BL,AA,Control,Control,D,6.5,PP,Forage,AM,57.4,28,0.572777778,0,0,0,0,0,0,2,0,2
1.1.BL48,BL,AA,Control,Control,D,6.5,PP,Forage,AM,57.4,28,0.2425,0,1,0,0,0,0,5,0,9
1.1.BL49,BL,AA,Control,Control,D,6.5,PP,Forage,PM,57.4,29,0.140833333,0,0,0,0,0,0,0,0,0
1.1.BL50,BL,AA,Control,Control,D,6.5,PP,Burrow,PM,57.4,29,0.028055556,0,0,0,0,0,0,0,0,1
1.1.BL51,BL,AA,Control,Control,D,6.5,PP,Burrow,PM,57.4,29,0.207777778,0,0,0,0,0,0,1,9,5
2.1.BL01,BL,FA,Control,Control,D,7.2,LP,Burrow,AM,10,23,0.061388889,0,2,0,0,0,0,3,1,3
2.1.BL02,BL,FA,Control,Control,D,7.2,LP,Forage,AM,10,22,0.334444444,0,10,0,0,0,0,25,9,9
2.1.BL03,BL,FA,Control,Control,D,7.2,LP,Burrow,AM,11.2,20,0.060555556,0,0,0,0,0,0,2,1,3
2.1.BL04,BL,FA,Control,Control,D,7.2,LP,Burrow,AM,11.2,20,0.088333333,0,0,0,0,0,0,1,0,4
2.1.BL05,BL,FA,Control,Control,D,7.2,LP,Forage,AM,11.2,20,0.348055556,0,2,0,0,0,0,5,1,0
2.1.BL06,BL,FA,Control,Control,D,7.2,LP,Forage,AM,11.2,20,0.327777778,0,2,0,1,0,0,7,0,0
2.1.BL07,BL,FA,Control,Control,D,7.2,LP,Forage,AM,11.2,20,0.338888889,0,1,0,0,0,0,1,0,0
2.1.BL08,BL,FA,Control,Control,D,7.2,LP,Forage,PM,11.2,20,0.233055556,1,0,0,0,0,0,3,0,6
2.1.BL09,BL,FA,Control,Control,D,7.2,LP,Burrow,PM,11.2,20,0.083888889,0,0,0,0,0,0,1,3,7
2.1.BL10,BL,FA,Control,Control,D,7.2,LP,Burrow,AM,11.2,20,0.089444444,0,0,0,0,0,0,0,0,0
2.1.BL11,BL,FA,Control,Control,D,7.2,LP,Forage,AM,11.2,20,0.338888889,0,8,4,1,4,0,1,0,0
2.1.BL12,BL,FA,Control,Control,D,7.2,LP,Forage,AM,11.2,20,0.096944444,0,0,0,0,0,0,0,0,0
2.1.BL13,BL,FA,Control,Control,D,7.2,LP,Forage,PM,11.2,20,0.265833333,0,0,0,0,0,0,1,1,0
2.1.BL14,BL,FA,Control,Control,D,7.2,LP,Forage,PM,11.2,20,0.258611111,0,0,0,0,0,0,0,0,0
2.1.BL15,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.338611111,0,1,0,1,0,0,0,0,0
2.1.BL16,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.366111111,0,2,2,1,1,0,2,0,2
2.1.BL17,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.301111111,2,1,0,0,0,0,5,0,2
2.1.BL18,BL,FA,Control,Control,D,7.2,LP,Burrow,AM,12.2,21,0.113611111,0,0,0,0,0,0,2,1,1
2.1.BL19,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.338333333,1,2,0,0,0,0,10,0,1
2.1.BL20,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.341944444,0,1,0,0,0,0,10,0,0
2.1.BL21,BL,FA,Control,Control,D,7.2,LP,Forage,AM,12.2,21,0.366111111,0,0,0,0,0,0,9,0,3
2.1.BL22,BL,FA,Control,Control,D,7.2,LP,Forage,PM,12.2,21,0.261944444,0,1,0,0,0,0,2,1,0
2.1.BL23,BL,FA,Control,Control,D,7.2,LP,Forage,PM,12.2,21,0.275555556,0,4,2,1,0,0,1,1,0
2.1.BL24,BL,FA,Control,Control,D,7.2,LP,Burrow,PM,12.2,21,0.021111111,0,0,0,0,0,0,0,1,0
2.1.BL25,BL,FA,Control,Control,D,7.2,PP,Forage,AM,2.2,21,0.334166667,0,4,2,2,0,0,0,0,0
2.1.BL26,BL,FA,Control,Control,D,7.2,PP,Forage,AM,2.2,21,0.366944444,0,1,0,0,0,0,0,0,0
2.1.BL27,BL,FA,Control,Control,D,7.2,PP,Forage,AM,2.2,21,0.331944444,2,2,1,2,0,0,0,0,0
2.1.BL28,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,21,0.356111111,0,6,2,2,0,0,0,0,0
2.1.BL29,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,21,0.335555556,0,0,0,0,0,0,0,0,0
2.1.BL30,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,21,0.2625,0,1,0,1,0,0,2,0,0
2.1.BL31,BL,FA,Control,Control,D,7.3,PP,Forage,PM,2.2,21,0.158055556,2,1,0,0,0,0,0,1,0
2.1.BL32,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,21,0.3325,0,0,0,0,0,0,1,0,1
2.1.BL33,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,20,0.323055556,1,0,0,0,0,0,0,0,0
2.1.BL34,BL,FA,Control,Control,D,7.3,PP,Forage,AM,2.2,9,0.231111111,0,0,0,0,0,0,0,0,0
1.1.BN01,BN,AB,Control,Control,D,7,PP,Burrow,AM,68.2,17,0.018055556,0,0,0,0,0,0,0,0,0
1.1.BN02,BN,AB,Control,Control,D,7,PP,Burrow,AM,68.2,17,0.103055556,0,0,0,0,0,0,1,1,1
1.1.BN03,BN,AB,Control,Control,D,7,PP,Forage,AM,68.2,15,0.495,0,0,0,0,0,0,6,0,0
1.1.BN04,BN,AB,Control,Control,D,7,PP,Forage,AM,68.2,15,0.500277778,1,1,0,1,0,0,0,0,0
1.1.BN05,BN,AB,Control,Control,D,7,PP,Forage,PM,89.8,8,0.254444444,0,1,0,1,0,0,2,0,0
3.1.BS01,BS,HB,Control,Control,D,2.9,MP,Forage,PM,6,5,0.239722222,0,0,0,0,0,0,0,0,0
3.1.BS02,BS,HB,Control,Control,D,2.9,MP,Burrow,PM,6,5,0.084166667,0,0,0,0,0,0,0,5,1
3.1.BS03,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6,5,0.313055556,0,0,0,0,0,0,4,1,2
3.1.BS04,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6,5,0.304444444,0,1,0,0,0,0,0,1,0
3.1.BS05,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6,5,0.315833333,3,0,0,0,0,0,0,0,2
3.1.BS06,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,5,0.322777778,2,0,0,0,0,0,0,2,0
3.1.BS07,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,5,0.318611111,1,0,0,0,0,0,0,0,0
3.1.BS08,BS,HB,Control,Control,D,2.9,MP,Burrow,AM,6.4,3,0.074444444,0,2,0,0,0,0,2,1,0
3.1.BS09,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,4,0.331111111,0,0,0,0,0,0,0,0,0
3.1.BS10,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,4,0.333888889,0,1,0,0,0,0,9,1,6
3.1.BS11,BS,HB,Control,Control,D,2.9,MP,Forage,PM,6.4,4,0.234444444,1,0,0,0,0,0,0,0,0
3.1.BS12,BS,HB,Control,Control,D,2.9,MP,Burrow,AM,6.4,4,0.092777778,0,1,0,0,0,0,0,0,1
3.1.BS13,BS,HB,Control,Control,D,2.9,MP,Burrow,AM,6.4,4,0.058611111,0,1,0,0,0,0,1,0,1
3.1.BS14,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,4,0.388611111,0,0,0,0,0,0,5,0,2
3.1.BS15,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,4,0.306111111,5,0,0,0,0,0,1,0,0
3.1.BS16,BS,HB,Control,Control,D,2.9,MP,Forage,AM,6.4,3,0.310555556,6,1,1,0,0,0,4,3,2
3.1.BS18,BS,HB,Control,Control,D,3,LP,Forage,AM,6.4,4,0.335833333,0,0,0,0,0,0,0,0,0
3.1.BS19,BS,HB,Control,Control,D,3,LP,Forage,PM,6.4,3,0.24,0,0,0,0,0,0,2,0,2
3.1.BS20,BS,HB,Control,Control,D,3,LP,Burrow,AM,6.6,3,0.091944444,0,0,0,0,0,0,1,0,0
3.1.BS21,BS,HB,Control,Control,D,3,LP,Forage,AM,6.6,3,0.332777778,0,1,0,0,0,0,1,0,0
3.1.BS22,BS,HB,Control,Control,D,3,LP,Forage,AM,6.6,3,0.309722222,1,0,0,0,0,0,0,0,0
3.1.BS23,BS,HB,Control,Control,D,3,LP,Forage,AM,6.6,3,0.341111111,0,0,0,0,0,0,2,1,1
3.1.BS26,BS,HB,Control,Control,D,3,LP,Forage,AM,10.4,4,0.339166667,3,1,1,0,0,0,5,0,0
3.1.BS27,BS,HB,Control,Control,D,3,LP,Forage,AM,10.4,4,0.320555556,2,1,1,1,0,0,2,0,2
3.1.BS28,BS,HB,Control,Control,D,3,LP,Forage,PM,11.2,4,0.274722222,1,1,0,0,0,0,2,0,0
3.1.BS29,BS,HB,Control,Control,D,3,LP,Forage,AM,34.2,4,0.34,0,0,0,0,0,0,1,0,0
3.1.BS30,BS,HB,Control,Control,D,3,LP,Forage,AM,34.2,4,0.340555556,5,0,0,0,0,0,4,0,0
3.1.BS31,BS,HB,Control,Control,D,3,LP,Burrow,AM,34.2,4,0.084722222,0,0,0,0,0,0,1,0,2
3.1.BS32,BS,HB,Control,Control,D,3,LP,Forage,AM,34.2,4,0.349444444,0,0,0,0,0,0,1,0,0
3.1.BS33,BS,HB,Control,Control,D,3,LP,Burrow,AM,37,4,0.079444444,1,0,0,0,0,0,1,0,0
3.1.BS34,BS,HB,Control,Control,D,3,LP,Forage,AM,37,4,0.34,0,0,0,0,0,0,0,0,0
3.1.BS35,BS,HB,Control,Control,D,3,LP,Forage,AM,37,4,0.3425,0,0,0,0,0,0,1,0,1
3.1.BS38,BS,HB,Control,Control,D,3,PP,Forage,AM,41.8,3,0.341666667,1,0,0,0,0,0,0,0,0
3.1.BS39,BS,HB,Control,Control,D,3,PP,Forage,AM,41.8,3,0.343333333,0,0,0,0,0,0,0,0,0
3.1.BS40,BS,HB,Control,Control,D,3,PP,Forage,AM,41.8,3,0.34,0,0,0,0,0,0,0,0,0
3.1.BS41,BS,HB,Control,Control,D,3,PP,Forage,AM,41.8,3,0.172777778,0,0,0,0,0,0,0,0,0
3.1.BS43,BS,HB,Control,Control,D,3,PP,Forage,AM,41.6,3,0.336944444,3,0,0,0,0,0,0,0,0
3.1.BS44,BS,HB,Control,Control,D,3,PP,Forage,AM,41.6,3,0.331388889,1,0,0,0,0,0,0,0,0
3.1.BS45,BS,HB,Control,Control,D,3,PP,Forage,AM,41.6,3,0.325555556,1,0,0,0,0,0,0,0,0
3.1.BS50,BS,HB,Control,Control,D,3,PP,Forage,PM,41.6,3,0.249722222,0,0,0,0,0,0,0,0,0
3.1.BS51,BS,HB,Control,Control,D,3,PP,Burrow,AM,41.4,3,0.091111111,0,0,0,0,0,0,0,0,0
3.1.BS54,BS,HB,Control,Control,D,3.1,PP,Forage,AM,37.6,3,0.163611111,1,0,0,0,0,0,0,0,0
3.2.CB01,CB,YB,Subordinate,Control,S,1.9,MP,Forage,PM,6,5,0.245,0,0,0,0,0,0,0,0,0
3.2.CB02,CB,YB,Subordinate,Control,S,1.9,MP,Burrow,PM,6,5,0.0825,0,0,0,0,0,0,0,0,1
3.2.CB03,CB,YB,Subordinate,Control,S,1.9,MP,Burrow,PM,6,5,0.081944444,0,0,0,0,0,0,0,1,2
3.2.CB04,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6,5,0.363611111,0,0,0,0,0,0,0,0,0
3.2.CB05,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6,5,0.318055556,0,0,0,0,0,0,0,0,0
3.2.CB06,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,5,0.324722222,0,0,0,0,0,0,0,0,0
3.2.CB07,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,5,0.322777778,0,0,0,0,0,0,0,0,0
3.2.CB08,CB,YB,Subordinate,Control,S,1.9,MP,Burrow,AM,6.4,4,0.085555556,0,0,0,0,0,0,0,0,0
3.2.CB09,CB,YB,Subordinate,Control,S,1.9,MP,Burrow,AM,6.4,4,0.039166667,0,0,0,0,0,0,0,0,0
3.2.CB10,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,4,0.322777778,0,0,0,0,0,0,0,0,0
3.2.CB11,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,4,0.336944444,0,0,0,0,0,0,0,1,0
3.2.CB12,CB,YB,Subordinate,Control,S,1.9,MP,Forage,PM,6.4,4,0.236666667,0,0,0,0,0,0,0,0,0
3.2.CB13,CB,YB,Subordinate,Control,S,1.9,MP,Burrow,AM,6.4,4,0.085277778,0,0,0,0,0,0,0,0,0
3.2.CB14,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,4,0.308055556,0,0,0,0,0,0,0,0,0
3.2.CB15,CB,YB,Subordinate,Control,S,1.9,MP,Forage,AM,6.4,4,0.356944444,0,0,0,0,0,0,0,0,0
3.2.CB17,CB,YB,Subordinate,Control,S,1.9,LP,Forage,PM,6.4,3,0.251944444,0,0,0,0,0,0,0,0,0
3.2.CB18,CB,YB,Subordinate,Control,S,1.9,LP,Burrow,PM,6.4,3,0.091111111,0,0,0,0,0,1,0,0,3
3.2.CB19,CB,YB,Subordinate,Control,S,1.9,LP,Burrow,AM,6.6,3,0.081666667,0,0,0,0,0,0,0,0,0
3.2.CB20,CB,YB,Subordinate,Control,S,1.9,LP,Forage,AM,6.6,3,0.341666667,0,0,0,0,0,2,0,0,0
3.2.CB21,CB,YB,Subordinate,Control,S,1.9,LP,Forage,AM,6.6,3,0.339166667,0,0,0,0,0,6,0,2,0
3.2.CB23,CB,YB,Subordinate,Control,S,1.9,LP,Burrow,AM,10.4,4,0.071944444,0,0,0,0,0,2,0,0,0
3.2.CB24,CB,YB,Subordinate,Control,S,1.9,LP,Forage,AM,10.4,4,0.350833333,0,0,0,0,0,4,0,0,0
3.2.CB25,CB,YB,Subordinate,Control,S,1.9,LP,Forage,AM,10.4,4,0.320277778,0,0,0,0,0,0,0,0,0
3.2.CB26,CB,YB,Subordinate,Control,S,1.9,LP,Forage,AM,10.4,4,0.141944444,1,0,0,0,0,2,0,0,0
3.2.CB27,CB,YB,Subordinate,Control,S,1.9,LP,Forage,PM,11.2,4,0.248333333,0,0,0,0,0,0,0,0,0
3.2.CB28,CB,YB,Subordinate,Control,S,1.9,LP,Forage,PM,11.2,4,0.102222222,0,0,0,0,0,2,0,1,0
3.2.CB29,CB,YB,Subordinate,Control,S,2,LP,Forage,AM,34.2,4,0.336388889,0,0,0,0,0,3,0,0,0
3.2.CB30,CB,YB,Subordinate,Control,S,2,LP,Forage,AM,34.2,4,0.341666667,0,0,0,0,0,0,0,0,0
3.2.CB31,CB,YB,Subordinate,Control,S,2,LP,Forage,AM,34.2,4,0.340833333,0,0,0,0,0,1,0,0,0
3.2.CB32,CB,YB,Subordinate,Control,S,2,LP,Forage,PM,34,4,0.2675,0,0,0,0,0,0,0,0,0
3.2.CB33,CB,YB,Subordinate,Control,S,2,LP,Burrow,AM,37,4,0.086388889,0,0,0,0,0,4,0,1,0
3.2.CB34,CB,YB,Subordinate,Control,S,2,LP,Forage,AM,37,4,0.331666667,1,0,0,0,0,0,0,0,0
3.2.CB35,CB,YB,Subordinate,Control,S,2,LP,Forage,AM,37,4,0.335277778,2,0,0,0,0,2,0,0,0
3.2.CB39,CB,YB,Subordinate,Control,S,2,PP,Forage,PM,41.8,4,0.260555556,0,0,0,0,0,0,0,0,0
1.1.CH01,CH,BA,Control,Control,D,1.3,LP,Forage,AM,86.6,8,0.483888889,1,0,0,0,0,0,3,0,0
1.1.CH02,CH,BA,Control,Control,D,1.3,LP,Forage,AM,86.6,8,0.162777778,0,0,0,0,0,0,2,0,0
1.1.CH03,CH,BA,Control,Control,D,1.3,LP,Forage,PM,86.6,8,0.18,2,0,0,0,0,0,2,0,0
1.1.CH04,CH,BA,Control,Control,D,1.3,LP,Forage,PM,86.6,8,0.248611111,1,0,0,0,0,0,0,0,0
1.1.CH05,CH,BA,Control,Control,D,1.3,LP,Forage,AM,86.6,8,0.508888889,4,4,0,0,0,0,4,0,3
1.1.CH06,CH,BA,Control,Control,D,1.3,LP,Forage,PM,86.6,8,0.323333333,1,0,0,0,0,0,0,0,0
1.1.CH07,CH,BA,Control,Control,D,1.4,PP,Burrow,AM,66.6,7,0.061944444,0,3,0,0,0,0,1,3,4
1.1.CH08,CH,BA,Control,Control,D,1.4,PP,Forage,AM,66.6,7,0.509444444,0,2,1,1,0,0,0,1,0
1.1.CH09,CH,BA,Control,Control,D,1.4,PP,Forage,AM,66.6,7,0.491388889,3,3,0,0,0,0,4,2,2
1.1.CH10,CH,BA,Control,Control,D,1.4,PP,Forage,PM,66.6,7,0.246666667,0,0,0,0,0,0,0,0,0
1.1.CH11,CH,BA,Control,Control,D,1.4,PP,Forage,PM,66.6,7,0.248888889,0,0,0,0,0,0,0,0,0
1.1.CH12,CH,BA,Control,Control,D,1.4,PP,Burrow,AM,68.2,8,0.085,0,0,0,0,0,0,2,5,0
1.1.CH13,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,6,0.501388889,1,1,0,0,0,0,1,1,1
1.1.CH14,CH,BA,Control,Control,D,1.4,PP,Forage,AM,68.2,6,0.484444444,2,0,0,0,0,0,0,0,0
